,Duration,Closure Hour,Closure Minute,Closure Second,Bridge,Date,Year,Month,Day
4958,82748,12,53,8,Lower Spokane St,2015-12-08,2015,12,08
4959,84719,11,43,13,Lower Spokane St,2015-12-08,2015,12,08
4960,78901,11,5,1,Lower Spokane St,2015-12-08,2015,12,08
4961,79649,8,46,27,Lower Spokane St,2015-12-08,2015,12,08
4962,86004,6,35,48,Lower Spokane St,2015-12-08,2015,12,08
4963,35749,6,20,11,Lower Spokane St,2015-12-08,2015,12,08
4964,77636,16,5,48,Lower Spokane St,2015-12-08,2015,12,08
4965,85638,13,22,20,Lower Spokane St,2015-12-07,2015,12,07
4966,74771,12,57,21,Lower Spokane St,2015-12-07,2015,12,07
4967,28141,9,31,44,Lower Spokane St,2015-12-07,2015,12,07
4968,58765,17,2,31,Lower Spokane St,2015-12-07,2015,12,07
4969,82374,9,9,36,Lower Spokane St,2015-12-06,2015,12,06
4970,36325,7,49,20,Lower Spokane St,2015-12-06,2015,12,06
4971,73395,17,40,53,Lower Spokane St,2015-12-06,2015,12,06
4972,85281,13,53,25,Lower Spokane St,2015-12-05,2015,12,05
4973,25118,13,24,39,Lower Spokane St,2015-12-05,2015,12,05
4974,82242,20,9,28,Lower Spokane St,2015-12-05,2015,12,05
4975,85466,18,48,9,Lower Spokane St,2015-12-05,2015,12,05
4976,83883,18,16,42,Lower Spokane St,2015-12-05,2015,12,05
4977,78918,17,21,24,Lower Spokane St,2015-12-05,2015,12,05
4978,83456,14,56,7,Lower Spokane St,2015-12-03,2015,12,03
4979,84552,13,59,11,Lower Spokane St,2015-12-03,2015,12,03
4980,83277,13,20,43,Lower Spokane St,2015-12-03,2015,12,03
4981,83613,12,19,53,Lower Spokane St,2015-12-03,2015,12,03
4982,85533,11,22,38,Lower Spokane St,2015-12-03,2015,12,03
4983,81748,11,1,3,Lower Spokane St,2015-12-03,2015,12,03
4984,33737,9,17,4,Lower Spokane St,2015-12-03,2015,12,03
4985,59169,18,9,18,Lower Spokane St,2015-12-03,2015,12,03
4986,85521,10,30,2,Lower Spokane St,2015-12-02,2015,12,02
4987,80850,10,2,33,Lower Spokane St,2015-12-02,2015,12,02
4988,83429,8,16,57,Lower Spokane St,2015-12-02,2015,12,02
4989,83869,7,3,34,Lower Spokane St,2015-12-02,2015,12,02
4990,28146,6,10,4,Lower Spokane St,2015-12-02,2015,12,02
4991,67818,13,53,8,Lower Spokane St,2015-12-01,2015,12,01
4992,47912,8,20,48,Lower Spokane St,2015-12-01,2015,12,01
4993,84252,21,27,28,Lower Spokane St,2015-12-01,2015,12,01
4994,51659,20,43,59,Lower Spokane St,2015-12-01,2015,12,01
4995,86196,10,50,3,Lower Spokane St,2015-11-30,2015,11,30
4996,40444,10,37,17,Lower Spokane St,2015-11-30,2015,11,30
4997,83857,21,40,28,Lower Spokane St,2015-11-30,2015,11,30
4998,66000,20,47,24,Lower Spokane St,2015-11-30,2015,11,30
4999,69506,14,49,35,Lower Spokane St,2015-11-29,2015,11,29
5000,85498,9,42,11,Lower Spokane St,2015-11-29,2015,11,29
5001,16998,7,22,38,Lower Spokane St,2015-11-29,2015,11,29
5002,85620,9,59,44,Lower Spokane St,2015-11-28,2015,11,28
5003,83549,9,39,8,Lower Spokane St,2015-11-28,2015,11,28
5004,84444,8,34,45,Lower Spokane St,2015-11-27,2015,11,27
5005,33778,7,55,24,Lower Spokane St,2015-11-27,2015,11,27
5006,84758,17,2,51,Lower Spokane St,2015-11-26,2015,11,26
5007,76497,16,20,33,Lower Spokane St,2015-11-26,2015,11,26
5008,77639,13,21,51,Lower Spokane St,2015-11-25,2015,11,25
5009,76787,10,42,32,Lower Spokane St,2015-11-25,2015,11,25
5010,28869,7,45,28,Lower Spokane St,2015-11-25,2015,11,25
5011,75492,15,39,2,Lower Spokane St,2015-11-24,2015,11,24
5012,77638,12,22,44,Lower Spokane St,2015-11-24,2015,11,24
5013,18562,9,51,57,Lower Spokane St,2015-11-23,2015,11,23
5014,77589,14,50,54,Lower Spokane St,2015-11-22,2015,11,22
5015,84429,12,11,3,Lower Spokane St,2015-11-22,2015,11,22
5016,12997,11,23,28,Lower Spokane St,2015-11-22,2015,11,22
5017,82898,14,44,3,Lower Spokane St,2015-11-21,2015,11,21
5018,86371,13,35,29,Lower Spokane St,2015-11-21,2015,11,21
5019,85172,13,22,45,Lower Spokane St,2015-11-21,2015,11,21
5020,84806,12,53,0,Lower Spokane St,2015-11-21,2015,11,21
5021,23664,12,13,39,Lower Spokane St,2015-11-21,2015,11,21
5022,79162,18,30,45,Lower Spokane St,2015-11-21,2015,11,21
5023,74555,16,20,12,Lower Spokane St,2015-11-21,2015,11,21
5024,83798,12,56,36,Lower Spokane St,2015-11-20,2015,11,20
5025,83874,11,58,57,Lower Spokane St,2015-11-20,2015,11,20
5026,85435,10,43,33,Lower Spokane St,2015-11-20,2015,11,20
5027,78325,10,14,44,Lower Spokane St,2015-11-20,2015,11,20
5028,85845,7,47,29,Lower Spokane St,2015-11-20,2015,11,20
5029,41373,7,26,34,Lower Spokane St,2015-11-20,2015,11,20
5030,83744,13,1,56,Lower Spokane St,2015-11-19,2015,11,19
5031,82276,12,3,20,Lower Spokane St,2015-11-19,2015,11,19
5032,24118,10,40,35,Lower Spokane St,2015-11-19,2015,11,19
5033,83775,17,1,59,Lower Spokane St,2015-11-19,2015,11,19
5034,83257,16,8,3,Lower Spokane St,2015-11-19,2015,11,19
5035,72593,15,6,37,Lower Spokane St,2015-11-18,2015,11,18
5036,80167,11,8,13,Lower Spokane St,2015-11-18,2015,11,18
5037,82294,9,16,6,Lower Spokane St,2015-11-18,2015,11,18
5038,85988,7,57,37,Lower Spokane St,2015-11-18,2015,11,18
5039,84877,7,32,56,Lower Spokane St,2015-11-18,2015,11,18
5040,46648,6,51,5,Lower Spokane St,2015-11-18,2015,11,18
5041,68171,19,38,2,Lower Spokane St,2015-11-18,2015,11,18
5042,77982,13,54,46,Lower Spokane St,2015-11-17,2015,11,17
5043,85658,11,23,23,Lower Spokane St,2015-11-17,2015,11,17
5044,79708,10,56,29,Lower Spokane St,2015-11-17,2015,11,17
5045,5727,8,53,15,Lower Spokane St,2015-11-17,2015,11,17
5046,52079,7,28,3,Lower Spokane St,2015-11-16,2015,11,16
5047,69765,21,44,39,Lower Spokane St,2015-11-16,2015,11,16
5048,81087,16,56,20,Lower Spokane St,2015-11-16,2015,11,16
5049,58222,15,15,31,Lower Spokane St,2015-11-15,2015,11,15
5050,44289,7,10,13,Lower Spokane St,2015-11-15,2015,11,15
5051,84653,19,18,25,Lower Spokane St,2015-11-15,2015,11,15
5052,71976,18,37,38,Lower Spokane St,2015-11-15,2015,11,15
5053,77218,14,22,53,Lower Spokane St,2015-11-14,2015,11,14
5054,78413,9,45,51,Lower Spokane St,2015-11-14,2015,11,14
5055,29053,7,19,16,Lower Spokane St,2015-11-14,2015,11,14
5056,75156,15,18,0,Lower Spokane St,2015-11-13,2015,11,13
5057,67467,12,0,16,Lower Spokane St,2015-11-13,2015,11,13
5058,31519,6,36,24,Lower Spokane St,2015-11-13,2015,11,13
5059,83123,15,4,0,Lower Spokane St,2015-11-12,2015,11,12
5060,83254,14,0,24,Lower Spokane St,2015-11-12,2015,11,12
5061,17686,12,54,12,Lower Spokane St,2015-11-12,2015,11,12
5062,86213,17,36,6,Lower Spokane St,2015-11-12,2015,11,12
5063,74243,17,15,56,Lower Spokane St,2015-11-12,2015,11,12
5064,85366,13,44,51,Lower Spokane St,2015-11-11,2015,11,11
5065,86014,13,18,19,Lower Spokane St,2015-11-11,2015,11,11
5066,24229,13,0,40,Lower Spokane St,2015-11-11,2015,11,11
5067,82986,19,17,47,Lower Spokane St,2015-11-11,2015,11,11
5068,82427,18,6,21,Lower Spokane St,2015-11-11,2015,11,11
5069,85901,16,39,12,Lower Spokane St,2015-11-11,2015,11,11
5070,79538,16,18,54,Lower Spokane St,2015-11-11,2015,11,11
5071,82540,14,13,14,Lower Spokane St,2015-11-10,2015,11,10
5072,76407,12,57,41,Lower Spokane St,2015-11-10,2015,11,10
5073,85501,10,7,34,Lower Spokane St,2015-11-10,2015,11,10
5074,81800,9,42,2,Lower Spokane St,2015-11-10,2015,11,10
5075,78783,14,19,9,Lower Spokane St,2015-11-09,2015,11,09
5076,84095,12,0,6,Lower Spokane St,2015-11-09,2015,11,09
5077,78927,11,12,30,Lower Spokane St,2015-11-09,2015,11,09
5078,30485,8,45,36,Lower Spokane St,2015-11-09,2015,11,09
5079,17585,16,58,26,Lower Spokane St,2016-02-20,2016,02,20
5080,53742,21,36,36,Lower Spokane St,2016-02-19,2016,02,19
5081,18595,12,21,16,Lower Spokane St,2016-02-18,2016,02,18
5082,72144,17,15,59,Lower Spokane St,2016-02-18,2016,02,18
5083,84298,12,56,8,Lower Spokane St,2016-02-17,2016,02,17
5084,81610,12,11,12,Lower Spokane St,2016-02-17,2016,02,17
5085,76514,10,35,21,Lower Spokane St,2016-02-17,2016,02,17
5086,24568,7,33,49,Lower Spokane St,2016-02-17,2016,02,17
5087,74732,14,11,17,Lower Spokane St,2016-02-16,2016,02,16
5088,12201,10,46,36,Lower Spokane St,2016-02-16,2016,02,16
5089,66154,13,49,29,Lower Spokane St,2016-02-15,2016,02,15
5090,43818,7,59,4,Lower Spokane St,2016-02-15,2016,02,15
5091,51458,19,53,22,Lower Spokane St,2016-02-15,2016,02,15
5092,82669,9,57,17,Lower Spokane St,2016-02-14,2016,02,14
5093,85667,8,46,18,Lower Spokane St,2016-02-14,2016,02,14
5094,84879,8,25,34,Lower Spokane St,2016-02-14,2016,02,14
5095,84818,7,48,18,Lower Spokane St,2016-02-14,2016,02,14
5096,48831,7,9,26,Lower Spokane St,2016-02-14,2016,02,14
5097,39636,20,27,31,Lower Spokane St,2016-02-14,2016,02,14
5098,82838,7,16,53,Lower Spokane St,2016-02-13,2016,02,13
5099,51052,6,6,50,Lower Spokane St,2016-02-13,2016,02,13
5100,85654,20,4,47,Lower Spokane St,2016-02-13,2016,02,13
5101,85705,19,39,34,Lower Spokane St,2016-02-13,2016,02,13
5102,83126,19,13,17,Lower Spokane St,2016-02-13,2016,02,13
5103,83528,18,3,39,Lower Spokane St,2016-02-13,2016,02,13
5104,57621,17,2,54,Lower Spokane St,2016-02-13,2016,02,13
5105,44153,8,50,43,Lower Spokane St,2016-02-12,2016,02,12
5106,84787,20,56,20,Lower Spokane St,2016-02-12,2016,02,12
5107,85782,20,11,18,Lower Spokane St,2016-02-12,2016,02,12
5108,36865,19,48,9,Lower Spokane St,2016-02-12,2016,02,12
5109,42550,5,41,51,Lower Spokane St,2016-02-11,2016,02,11
5110,85734,16,32,25,Lower Spokane St,2016-02-11,2016,02,11
5111,84441,16,5,54,Lower Spokane St,2016-02-11,2016,02,11
5112,68389,15,24,18,Lower Spokane St,2016-02-10,2016,02,10
5113,85147,10,14,56,Lower Spokane St,2016-02-10,2016,02,10
5114,85231,9,50,21,Lower Spokane St,2016-02-10,2016,02,10
5115,81215,9,11,45,Lower Spokane St,2016-02-10,2016,02,10
5116,42837,7,34,14,Lower Spokane St,2016-02-10,2016,02,10
5117,48671,19,11,37,Lower Spokane St,2016-02-10,2016,02,10
5118,86380,8,30,54,Lower Spokane St,2016-02-09,2016,02,09
5119,15600,8,10,29,Lower Spokane St,2016-02-09,2016,02,09
5120,80865,12,13,10,Lower Spokane St,2016-02-08,2016,02,08
5121,85590,10,31,49,Lower Spokane St,2016-02-08,2016,02,08
5122,76513,10,5,14,Lower Spokane St,2016-02-08,2016,02,08
5123,85489,6,55,14,Lower Spokane St,2016-02-08,2016,02,08
5124,2851,6,29,17,Lower Spokane St,2016-02-08,2016,02,08
5125,45518,7,5,51,Lower Spokane St,2016-02-07,2016,02,07
5126,78468,19,27,11,Lower Spokane St,2016-02-07,2016,02,07
5127,78041,16,58,19,Lower Spokane St,2016-02-06,2016,02,06
5128,81330,14,28,13,Lower Spokane St,2016-02-05,2016,02,05
5129,74186,12,42,31,Lower Spokane St,2016-02-05,2016,02,05
5130,82222,9,6,23,Lower Spokane St,2016-02-05,2016,02,05
5131,22507,7,44,36,Lower Spokane St,2016-02-05,2016,02,05
5132,85677,13,48,52,Lower Spokane St,2016-02-04,2016,02,04
5133,82549,13,24,39,Lower Spokane St,2016-02-04,2016,02,04
5134,80429,12,8,23,Lower Spokane St,2016-02-04,2016,02,04
5135,84006,10,19,13,Lower Spokane St,2016-02-04,2016,02,04
5136,31914,9,29,14,Lower Spokane St,2016-02-04,2016,02,04
5137,83691,18,13,1,Lower Spokane St,2016-02-04,2016,02,04
5138,74517,16,54,58,Lower Spokane St,2016-02-04,2016,02,04
5139,82945,13,25,8,Lower Spokane St,2016-02-03,2016,02,03
5140,86229,12,12,19,Lower Spokane St,2016-02-03,2016,02,03
5141,85869,12,2,48,Lower Spokane St,2016-02-03,2016,02,03
5142,29315,11,45,11,Lower Spokane St,2016-02-03,2016,02,03
5143,73993,19,47,7,Lower Spokane St,2016-02-03,2016,02,03
5144,77046,16,7,22,Lower Spokane St,2016-02-03,2016,02,03
5145,79054,13,17,26,Lower Spokane St,2016-02-01,2016,02,01
5146,84431,11,5,25,Lower Spokane St,2016-02-01,2016,02,01
5147,84869,10,18,3,Lower Spokane St,2016-02-01,2016,02,01
5148,1751,9,16,34,Lower Spokane St,2016-02-01,2016,02,01
5149,85742,9,34,8,Lower Spokane St,2016-01-31,2016,01,31
5150,84002,9,14,11,Lower Spokane St,2016-01-31,2016,01,31
5151,84379,19,21,55,Lower Spokane St,2016-03-13,2016,03,13
5152,83525,18,21,48,Lower Spokane St,2016-03-13,2016,03,13
5153,85663,17,17,32,Lower Spokane St,2016-03-13,2016,03,13
5154,2737,16,53,16,Lower Spokane St,2016-03-13,2016,03,13
5155,86146,17,26,28,Lower Spokane St,2016-03-12,2016,03,12
5156,68900,17,12,44,Lower Spokane St,2016-03-12,2016,03,12
5157,69854,12,6,51,Lower Spokane St,2016-03-11,2016,03,11
5158,35885,7,22,57,Lower Spokane St,2016-03-11,2016,03,11
5159,54127,17,4,11,Lower Spokane St,2016-03-11,2016,03,11
5160,37982,7,48,29,Lower Spokane St,2016-03-10,2016,03,10
5161,85736,18,1,26,Lower Spokane St,2016-03-10,2016,03,10
5162,80945,17,39,48,Lower Spokane St,2016-03-10,2016,03,10
5163,75667,16,1,42,Lower Spokane St,2016-03-10,2016,03,10
5164,83123,12,43,3,Lower Spokane St,2016-03-09,2016,03,09
5165,84466,11,39,23,Lower Spokane St,2016-03-09,2016,03,09
5166,75394,10,52,54,Lower Spokane St,2016-03-09,2016,03,09
5167,28758,7,35,6,Lower Spokane St,2016-03-09,2016,03,09
5168,81944,15,22,22,Lower Spokane St,2016-03-08,2016,03,08
5169,79707,13,58,41,Lower Spokane St,2016-03-08,2016,03,08
5170,79531,11,54,21,Lower Spokane St,2016-03-08,2016,03,08
5171,17959,9,40,32,Lower Spokane St,2016-03-08,2016,03,08
5172,25132,14,28,0,Lower Spokane St,2016-03-07,2016,03,07
5173,60315,21,11,32,Lower Spokane St,2016-03-07,2016,03,07
5174,59118,13,45,34,Lower Spokane St,2016-03-06,2016,03,06
5175,30331,6,1,13,Lower Spokane St,2016-03-06,2016,03,06
5176,82150,13,40,29,Lower Spokane St,2016-03-05,2016,03,05
5177,85821,12,12,40,Lower Spokane St,2016-03-05,2016,03,05
5178,83557,11,56,3,Lower Spokane St,2016-03-05,2016,03,05
5179,14681,11,1,11,Lower Spokane St,2016-03-04,2016,03,04
5180,82931,14,52,25,Lower Spokane St,2016-03-03,2016,03,03
5181,77965,13,46,11,Lower Spokane St,2016-03-03,2016,03,03
5182,32396,11,12,56,Lower Spokane St,2016-03-03,2016,03,03
5183,85428,20,0,30,Lower Spokane St,2016-03-03,2016,03,03
5184,82264,19,33,18,Lower Spokane St,2016-03-03,2016,03,03
5185,85251,18,12,41,Lower Spokane St,2016-03-03,2016,03,03
5186,75273,17,35,5,Lower Spokane St,2016-03-03,2016,03,03
5187,70733,14,17,52,Lower Spokane St,2016-03-02,2016,03,02
5188,80893,9,43,40,Lower Spokane St,2016-03-02,2016,03,02
5189,27488,7,36,14,Lower Spokane St,2016-03-02,2016,03,02
5190,70167,15,0,5,Lower Spokane St,2016-03-01,2016,03,01
5191,85950,10,18,53,Lower Spokane St,2016-03-01,2016,03,01
5192,82850,9,45,45,Lower Spokane St,2016-03-01,2016,03,01
5193,79515,8,37,37,Lower Spokane St,2016-03-01,2016,03,01
5194,56177,6,14,27,Lower Spokane St,2016-03-01,2016,03,01
5195,83145,21,17,47,Lower Spokane St,2016-03-01,2016,03,01
5196,84986,20,14,33,Lower Spokane St,2016-03-01,2016,03,01
5197,84940,19,20,48,Lower Spokane St,2016-03-01,2016,03,01
5198,45765,18,43,27,Lower Spokane St,2016-03-01,2016,03,01
5199,20925,7,1,4,Lower Spokane St,2016-02-29,2016,02,29
5200,31803,12,36,21,Lower Spokane St,2016-02-28,2016,02,28
5201,83052,20,49,29,Lower Spokane St,2016-02-28,2016,02,28
5202,84744,19,3,44,Lower Spokane St,2016-02-28,2016,02,28
5203,85915,18,14,52,Lower Spokane St,2016-02-28,2016,02,28
5204,43667,8,53,49,Lower Spokane St,2016-02-27,2016,02,27
5205,84482,20,51,44,Lower Spokane St,2016-02-27,2016,02,27
5206,85571,20,10,16,Lower Spokane St,2016-02-27,2016,02,27
5207,82192,19,40,57,Lower Spokane St,2016-02-27,2016,02,27
5208,85181,18,16,13,Lower Spokane St,2016-02-27,2016,02,27
5209,85325,17,48,43,Lower Spokane St,2016-02-27,2016,02,27
5210,85263,17,21,58,Lower Spokane St,2016-02-27,2016,02,27
5211,83331,16,52,34,Lower Spokane St,2016-02-27,2016,02,27
5212,84114,15,52,4,Lower Spokane St,2016-02-26,2016,02,26
5213,71812,15,4,22,Lower Spokane St,2016-02-26,2016,02,26
5214,24784,10,34,38,Lower Spokane St,2016-02-26,2016,02,26
5215,78606,17,19,2,Lower Spokane St,2016-02-26,2016,02,26
5216,82121,14,55,39,Lower Spokane St,2016-02-25,2016,02,25
5217,85259,13,30,40,Lower Spokane St,2016-02-25,2016,02,25
5218,86347,12,56,43,Lower Spokane St,2016-02-25,2016,02,25
5219,84642,12,33,54,Lower Spokane St,2016-02-25,2016,02,25
5220,85161,11,58,6,Lower Spokane St,2016-02-25,2016,02,25
5221,85307,11,28,2,Lower Spokane St,2016-02-25,2016,02,25
5222,85607,10,58,55,Lower Spokane St,2016-02-25,2016,02,25
5223,42603,9,4,41,Lower Spokane St,2016-02-25,2016,02,25
5224,82474,20,37,44,Lower Spokane St,2016-02-25,2016,02,25
5225,86244,19,19,9,Lower Spokane St,2016-02-25,2016,02,25
5226,82721,19,2,33,Lower Spokane St,2016-02-25,2016,02,25
5227,85925,17,50,35,Lower Spokane St,2016-02-25,2016,02,25
5228,84666,17,28,11,Lower Spokane St,2016-02-25,2016,02,25
5229,77477,16,37,28,Lower Spokane St,2016-02-25,2016,02,25
5230,84917,13,58,32,Lower Spokane St,2016-02-24,2016,02,24
5231,84538,13,24,29,Lower Spokane St,2016-02-24,2016,02,24
5232,85593,12,42,35,Lower Spokane St,2016-02-24,2016,02,24
5233,83390,12,21,27,Lower Spokane St,2016-02-24,2016,02,24
5234,82298,11,21,7,Lower Spokane St,2016-02-24,2016,02,24
5235,84141,10,1,4,Lower Spokane St,2016-02-24,2016,02,24
5236,81500,9,9,42,Lower Spokane St,2016-02-24,2016,02,24
5237,11011,7,33,43,Lower Spokane St,2016-02-24,2016,02,24
5238,81191,10,32,0,Lower Spokane St,2016-02-23,2016,02,23
5239,26718,8,56,53,Lower Spokane St,2016-02-23,2016,02,23
5240,83508,16,11,49,Lower Spokane St,2016-02-23,2016,02,23
5241,59489,15,10,35,Lower Spokane St,2016-02-22,2016,02,22
5242,49255,7,26,35,Lower Spokane St,2016-02-22,2016,02,22
5243,63238,20,54,30,Lower Spokane St,2016-02-21,2016,02,21
5244,16070,14,14,48,Lower Spokane St,2016-02-20,2016,02,20
5245,70680,18,32,53,Lower Spokane St,2016-04-12,2016,04,12
5246,28294,13,50,19,Lower Spokane St,2016-04-11,2016,04,11
5247,85590,21,32,19,Lower Spokane St,2016-04-11,2016,04,11
5248,84469,21,7,9,Lower Spokane St,2016-04-11,2016,04,11
5249,76727,20,18,42,Lower Spokane St,2016-04-11,2016,04,11
5250,71630,17,18,0,Lower Spokane St,2016-04-11,2016,04,11
5251,80535,12,59,19,Lower Spokane St,2016-04-10,2016,04,10
5252,82617,11,12,19,Lower Spokane St,2016-04-10,2016,04,10
5253,81107,8,58,36,Lower Spokane St,2016-04-09,2016,04,09
5254,46112,7,15,52,Lower Spokane St,2016-04-09,2016,04,09
5255,81593,19,53,0,Lower Spokane St,2016-04-09,2016,04,09
5256,70486,18,16,25,Lower Spokane St,2016-04-09,2016,04,09
5257,75697,13,34,36,Lower Spokane St,2016-04-08,2016,04,08
5258,26130,10,22,30,Lower Spokane St,2016-04-08,2016,04,08
5259,78841,17,25,20,Lower Spokane St,2016-04-08,2016,04,08
5260,11176,15,4,46,Lower Spokane St,2016-04-07,2016,04,07
5261,62934,17,55,59,Lower Spokane St,2016-04-07,2016,04,07
5262,80873,11,15,45,Lower Spokane St,2016-04-06,2016,04,06
5263,80363,9,30,17,Lower Spokane St,2016-04-06,2016,04,06
5264,46783,7,36,13,Lower Spokane St,2016-04-06,2016,04,06
5265,64006,20,19,56,Lower Spokane St,2016-04-06,2016,04,06
5266,638,13,50,41,Lower Spokane St,2016-04-05,2016,04,05
5267,86113,13,49,29,Lower Spokane St,2016-04-04,2016,04,04
5268,82164,13,34,18,Lower Spokane St,2016-04-04,2016,04,04
5269,83284,12,10,55,Lower Spokane St,2016-04-04,2016,04,04
5270,81692,11,3,39,Lower Spokane St,2016-04-04,2016,04,04
5271,37580,9,35,5,Lower Spokane St,2016-04-04,2016,04,04
5272,81560,19,47,27,Lower Spokane St,2016-04-04,2016,04,04
5273,71129,18,13,32,Lower Spokane St,2016-04-04,2016,04,04
5274,84338,13,52,58,Lower Spokane St,2016-04-03,2016,04,03
5275,75082,13,4,28,Lower Spokane St,2016-04-03,2016,04,03
5276,77237,9,49,55,Lower Spokane St,2016-04-03,2016,04,03
5277,44259,7,1,6,Lower Spokane St,2016-04-03,2016,04,03
5278,82647,19,8,21,Lower Spokane St,2016-04-03,2016,04,03
5279,64790,17,49,35,Lower Spokane St,2016-04-03,2016,04,03
5280,73309,11,39,1,Lower Spokane St,2016-04-02,2016,04,02
5281,47693,7,47,51,Lower Spokane St,2016-04-02,2016,04,02
5282,85859,20,52,47,Lower Spokane St,2016-04-02,2016,04,02
5283,84447,20,13,52,Lower Spokane St,2016-04-02,2016,04,02
5284,82616,19,40,0,Lower Spokane St,2016-04-02,2016,04,02
5285,85751,18,21,29,Lower Spokane St,2016-04-02,2016,04,02
5286,75554,17,56,21,Lower Spokane St,2016-04-02,2016,04,02
5287,22453,14,36,44,Lower Spokane St,2016-04-01,2016,04,01
5288,76953,20,37,54,Lower Spokane St,2016-04-01,2016,04,01
5289,82602,17,44,8,Lower Spokane St,2016-04-01,2016,04,01
5290,81672,16,26,6,Lower Spokane St,2016-03-31,2016,03,31
5291,84867,14,53,14,Lower Spokane St,2016-03-31,2016,03,31
5292,74992,14,17,41,Lower Spokane St,2016-03-31,2016,03,31
5293,85329,11,3,15,Lower Spokane St,2016-03-31,2016,03,31
5294,84928,10,33,7,Lower Spokane St,2016-03-31,2016,03,31
5295,83526,9,57,54,Lower Spokane St,2016-03-31,2016,03,31
5296,79552,8,40,59,Lower Spokane St,2016-03-31,2016,03,31
5297,41788,6,33,37,Lower Spokane St,2016-03-31,2016,03,31
5298,54363,17,56,52,Lower Spokane St,2016-03-31,2016,03,31
5299,82709,8,51,41,Lower Spokane St,2016-03-30,2016,03,30
5300,47854,7,44,44,Lower Spokane St,2016-03-30,2016,03,30
5301,59539,20,48,4,Lower Spokane St,2016-03-30,2016,03,30
5302,24831,13,11,13,Lower Spokane St,2016-03-29,2016,03,29
5303,75039,19,35,51,Lower Spokane St,2016-03-29,2016,03,29
5304,79661,16,15,27,Lower Spokane St,2016-03-28,2016,03,28
5305,69753,14,10,35,Lower Spokane St,2016-03-28,2016,03,28
5306,32013,9,18,37,Lower Spokane St,2016-03-28,2016,03,28
5307,83929,18,6,38,Lower Spokane St,2016-03-27,2016,03,27
5308,64073,15,25,36,Lower Spokane St,2016-03-26,2016,03,26
5309,82133,9,3,43,Lower Spokane St,2016-03-26,2016,03,26
5310,40164,7,44,2,Lower Spokane St,2016-03-26,2016,03,26
5311,81576,18,36,27,Lower Spokane St,2016-03-26,2016,03,26
5312,81536,10,24,35,Lower Spokane St,2016-03-25,2016,03,25
5313,39187,8,51,47,Lower Spokane St,2016-03-25,2016,03,25
5314,6981,19,42,18,Lower Spokane St,2016-03-25,2016,03,25
5315,76303,21,25,33,Lower Spokane St,2016-03-24,2016,03,24
5316,84872,18,28,33,Lower Spokane St,2016-03-24,2016,03,24
5317,80165,17,44,10,Lower Spokane St,2016-03-24,2016,03,24
5318,85018,15,10,45,Lower Spokane St,2016-03-23,2016,03,23
5319,81892,14,38,17,Lower Spokane St,2016-03-23,2016,03,23
5320,71414,13,9,47,Lower Spokane St,2016-03-23,2016,03,23
5321,43722,8,50,11,Lower Spokane St,2016-03-22,2016,03,22
5322,76846,20,46,57,Lower Spokane St,2016-03-22,2016,03,22
5323,71690,17,55,50,Lower Spokane St,2016-03-22,2016,03,22
5324,84958,13,41,51,Lower Spokane St,2016-03-21,2016,03,21
5325,84441,13,7,34,Lower Spokane St,2016-03-21,2016,03,21
5326,22676,12,16,28,Lower Spokane St,2016-03-21,2016,03,21
5327,76948,18,19,3,Lower Spokane St,2016-03-21,2016,03,21
5328,85183,15,22,55,Lower Spokane St,2016-03-20,2016,03,20
5329,84174,14,53,49,Lower Spokane St,2016-03-20,2016,03,20
5330,3120,13,48,33,Lower Spokane St,2016-03-20,2016,03,20
5331,62773,14,19,57,Lower Spokane St,2016-03-19,2016,03,19
5332,36558,7,31,30,Lower Spokane St,2016-03-19,2016,03,19
5333,74693,17,18,49,Lower Spokane St,2016-03-19,2016,03,19
5334,82061,13,55,48,Lower Spokane St,2016-03-18,2016,03,18
5335,26082,12,30,39,Lower Spokane St,2016-03-18,2016,03,18
5336,76850,19,31,57,Lower Spokane St,2016-03-18,2016,03,18
5337,75657,16,41,26,Lower Spokane St,2016-03-17,2016,03,17
5338,77514,13,33,48,Lower Spokane St,2016-03-17,2016,03,17
5339,81075,10,58,54,Lower Spokane St,2016-03-17,2016,03,17
5340,33957,9,20,26,Lower Spokane St,2016-03-17,2016,03,17
5341,83399,18,33,30,Lower Spokane St,2016-03-17,2016,03,17
5342,73343,17,41,49,Lower Spokane St,2016-03-17,2016,03,17
5343,84937,13,53,36,Lower Spokane St,2016-03-16,2016,03,16
5344,76878,12,58,30,Lower Spokane St,2016-03-16,2016,03,16
5345,85637,10,8,12,Lower Spokane St,2016-03-16,2016,03,16
5346,84112,9,45,37,Lower Spokane St,2016-03-16,2016,03,16
5347,83746,8,57,56,Lower Spokane St,2016-03-16,2016,03,16
5348,85801,8,2,41,Lower Spokane St,2016-03-16,2016,03,16
5349,18437,7,36,24,Lower Spokane St,2016-03-16,2016,03,16
5350,1791,12,29,4,Lower Spokane St,2016-03-15,2016,03,15
5351,69014,12,20,16,Lower Spokane St,2016-03-14,2016,03,14
5352,84663,7,14,39,Lower Spokane St,2016-03-14,2016,03,14
5353,84547,6,31,40,Lower Spokane St,2016-03-14,2016,03,14
5354,52666,5,47,58,Lower Spokane St,2016-03-14,2016,03,14
5355,82369,18,10,50,Lower Spokane St,2016-03-14,2016,03,14
